"name","id","name_all","kind","cst","n_stars","cst_tidal","n_stars_tidal","ra","dec","l","b","ang_radius_50","ang_radius_c","ang_radius_t","ang_radius_total","radius_50_pc","radius_c_pc","radius_t_pc","radius_total_pc","pmra","pmra_std","pmra_error","pmdec","pmdec_std","pmdec_error","parallax","parallax_std","parallax_error","distance_16","distance_50","distance_84","n_stars_used_for_distance","global_parallax_correction_only","x","y","z","radial_velocity","radial_velocity_std","radial_velocity_error","radial_velocity_n_stars","class_2.5","class_16","class_50","class_84","class_97.5","human_class","log_age_16","log_age_50","log_age_84","a_v_16","a_v_50","a_v_84","differential_a_v_16","differential_a_v_50","differential_a_v_84","distance_modulus_16","distance_modulus_50","distance_modulus_84","min_cluster_size","is_merged_cluster","is_gmm_membership_list","n_unique_strong_crossmatches","crossmatch_type"
"Theia_26",5485,"Theia_26","o",10.15295453183295,83,10.15295453183295,83,320.60107955157866,46.86177668093405,90.17122139566976,-2.278293009908831,0.8575456576586311,1.9776239081882976,1.9776239081882976,1.977623908188308,10.685868990058086,24.65110440404832,24.65110440404832,24.65110440404845,0.3446984974584088,0.4939434445345441,0.0542173366660928,-1.8167435439690287,0.2166675946520762,0.0237823581907313,1.3614485331717872,0.0805355758496824,0.0088399278859839,712.059825766839,713.9088981693558,715.7675988934196,67,False,-8124.177071820506,713.3414313867793,-7.573593950013084,-8.269141182716846,27.52337462947088,8.298609691849272,11,0.0033666491508483,0.005119115114212,0.0902900695800781,0.1417671740055084,0.3858615756034851,"FP?",6.631771564483643,6.8648521900177,7.036052703857422,1.3312792778015137,1.6353904008865356,2.000638961791992,2.1116738319396973,2.450634241104126,2.984427690505981,9.098586082458496,9.25376796722412,9.44503116607666,40,False,False,1,"m:m"
"Theia_29",5486,"Theia_29","o",9.478414117038572,45,9.478414117038572,45,196.54069574448025,-77.58526245654828,303.7497221676629,-14.73690216289922,0.4540164301344586,0.2974055694713793,2.391072521679628,2.391072521679569,1.5468079793448335,1.0132316373523125,8.150808934545893,8.150808934545696,-20.38087675682204,0.9109929796371998,0.1358028152995907,-7.4410014343163855,0.8699792281961686,0.1296888462172956,5.07783027833307,0.103049482316538,0.0153617098337294,195.06390611030267,195.19935420592492,195.33499053662376,43,False,-8017.222217659229,-156.96378584833082,-29.12348856237375,24.60595682182857,29.917970171959087,8.636574066193887,12,0.3361007571220398,0.7112091183662415,0.8250238001346588,0.9810776710510254,0.9917498826980592,"nan",6.668051719665527,7.262239217758179,7.593017101287842,3.027155637741089,3.490477681159973,3.8810083866119385,1.6399263143539429,2.10533344745636,2.7591769695281982,6.375074863433838,6.519925832748413,6.64228630065918,40,False,False,1,"1:1"
"Theia_31",5487,"Theia_31","o",13.566853102987956,81,13.566294980885845,79,127.00160188711072,-34.910614648086,254.4412865540743,2.1515856826433333,0.4490438329770821,0.3627254696601968,1.9493504000842516,2.3573221339517234,2.759623513092137,2.2291334148169613,11.984218969525267,14.49493558420281,-7.006403732230833,0.2000081870054643,0.0225026791285997,10.853065563643774,0.2345670518005708,0.026390855193671,2.803980903432448,0.0341932956832087,0.0038470463265964,351.72489968306195,352.10714726933577,352.49022659759345,71,False,-8216.317144367062,-338.9653583727056,34.26033015627677,11.621221234291223,17.73671598925681,4.180584050661118,18,0.8711186051368713,0.9717631340026855,0.9840073585510254,0.9999483823776244,0.9999780654907228,"nan",6.526338577270508,6.819921970367432,6.986794948577881,0.0546067655086517,0.3134237080812454,0.4572795331478119,0.2493483424186706,0.884350597858429,1.2872980833053589,7.539970874786377,7.69520902633667,7.880909442901611,80,False,False,1,"1:1"
"Theia_46",5490,"Theia_46","o",4.539175217147793,17,4.586474394889134,16,346.6622813126444,63.38749349404369,111.51178241279364,2.863295821316484,0.4110609435261053,0.8320601233999736,0.8320601233999736,0.970923112057166,4.9497566051046,10.01971614156838,10.01971614156838,11.692209555816028,-1.293244913933231,0.1309062425165077,0.0327265606291269,-1.753491890189364,0.1143718021342628,0.0285929505335657,1.4117634375045012,0.011311379395928,0.002827844848982,669.2016886584665,689.9105881016786,711.9421191092849,8,False,-8374.552968740876,641.0517919277803,55.910738841943605,"nan","nan","nan",0,0.1930472254753112,0.6779066920280457,0.8191241025924683,0.9997826218605042,0.9999921917915344,"nan",7.663622379302978,8.375565528869629,9.999649047851562,3.6810383796691895,4.754455327987671,7.0,0.0010296463733538,0.8275548219680786,1.2382549047470093,8.954177856445312,9.243512630462646,9.513853073120115,10,False,False,1,"1:1"
"Theia_48",5492,"Theia_48","o",4.339849300450974,30,5.629382802910119,18,311.3844321935471,39.776538257557,80.4262806870073,-2.0000550790816347,0.2084434889667939,0.3846032716303925,0.3846032716303925,0.746828767951547,3.3637938861673686,6.206669558702045,6.206669558702045,12.052711534399135,-4.499930893950301,0.1701867234406075,0.0401133954042577,-7.690281860455635,0.1445916372031297,0.034080575723066,1.045624943914874,0.0429293653375979,0.0101185484474167,921.0158337893424,924.6167558578596,928.2459457026644,30,False,-7968.370302896607,911.1835560679804,-11.861465553567434,7.547830832504592,5.251321807196437,2.348462506523655,5,0.4673483073711395,0.8976825475692749,0.9515326023101808,0.99874746799469,0.9994791746139526,"TP?",7.73092794418335,7.984951496124268,8.221258163452148,0.7170670628547668,0.8960460424423218,1.1081914901733398,0.4441478550434112,0.9397022128105164,1.3035849332809448,9.666857719421388,9.812676429748535,9.9894380569458,20,False,False,1,"1:1"
"Theia_54",5494,"Theia_54","o",10.23469874882614,48,10.23469874882614,48,73.99936217050376,30.41623857811682,172.63763425818922,-8.024490122907235,1.9036953095957785,3.662255420532978,4.991734459516111,4.991734459516111,5.168512873304918,9.952884149184134,13.58190029899995,13.58190029899995,4.403390597966863,0.5857414133164335,0.0845444906634386,-25.132689444241464,0.8871593278580489,0.128050419188233,6.356523173962214,0.106864774265578,0.01542460154728,155.38606099502323,155.50019589089115,155.61449857980162,43,False,-8274.736560629079,19.73151181058713,-0.516302865603123,17.36941239490198,9.27058901789024,2.31764725447256,16,0.2400985360145568,0.6430671215057373,0.7838278114795685,0.9818094968795776,0.988739848136902,"nan",6.4743499755859375,6.612532377243042,6.737543106079102,0.1982038021087646,0.4247662723064422,0.560714840888977,0.4331452250480652,1.102180898189545,1.5689362287521362,5.7617506980896,5.921449184417725,6.058688640594482,20,False,False,1,"1:1"
"Theia_65",5496,"Theia_65","o",9.824932930772636,37,9.907907485080052,36,84.2585977028152,23.516308509976657,183.5921296123412,-4.494496540496875,2.247573769965069,3.848564965463853,6.13407404552636,9.92479240291248,4.22628229925142,7.243932047542423,11.572693064080202,18.84158844867712,6.164810449239368,1.6083837116816624,0.2680639519469437,-37.62580833283793,1.2562909007431742,0.209381816790529,9.263436917349871,0.2686654907982978,0.0447775817997163,107.63149123412047,107.68230314959276,107.7331630634746,37,False,-8229.134877004699,-6.725806231367258,12.635900077758624,11.256973139479408,10.03083737802578,2.301231918416046,19,0.9573122262954712,0.9932310581207277,0.9971898198127748,0.9999951124191284,0.9999951124191284,"nan",6.705442905426025,6.970135688781738,7.192687511444092,0.0985849499702453,0.3448947221040725,0.4867734909057617,0.0025513172149658,0.5116416215896606,0.779495120048523,5.048519134521484,5.145124673843384,5.2886481285095215,20,False,False,1,"1:1"
"Theia_71",5501,"Theia_71","o",5.952064764992785,13,5.952064764992785,13,68.58202829575349,20.46681432029032,177.4518004342945,-18.068848733533745,0.1275498519916935,0.0253845613682617,2.4746668629348214,2.474666862934798,0.415818904638542,0.0827548099183422,8.07254488732543,8.072544887325353,4.091396447082716,0.3411927921624112,0.0946298543815616,-6.782977068773951,0.438075130801953,0.1215001805086181,5.285645708094748,0.0783871275238085,0.0217406775094943,186.42710317124224,186.78680177720815,187.1478910951845,11,False,-8299.52078659527,7.895215412827291,-36.679460463166784,12.66744612440234,5.813204919402732,2.9066024597013658,4,0.3374215066432953,0.7426578998565674,0.8488897681236267,0.9997264742851256,0.9997264742851256,"nan",6.783810138702393,7.192696332931519,7.531267642974853,0.2384356558322906,0.7095657587051392,1.0385422706604004,1.656443315845024e-09,0.4462495297193527,0.6963930726051331,6.238528251647949,6.378757476806641,6.545624256134033,10,False,False,1,"1:1"
"Theia_72",5502,"Theia_72","o",16.123251970358226,140,16.12325197035823,140,101.70235709146752,-9.78555470660022,221.1440247916024,-5.463440981134533,1.5081804417802047,1.2617585992746108,6.353897759808314,6.353897759808325,7.378484763707733,6.172485028847486,31.20608076075395,31.206080760754,-0.9888283335655303,0.561158031175352,0.0474265097622926,-4.29692427488809,0.6371608925080788,0.0538499239249821,3.4548572595929623,0.2677562035153171,0.0226295294630924,279.9959480332066,280.2439147615399,280.4923210819521,107,False,-8332.122358692892,-183.54974565133105,-5.344665876039979,27.42611157549709,17.518642183994878,3.1984518336785213,30,0.0753734707832336,0.4193331599235534,0.6337347030639648,0.991801619529724,0.991801619529724,"nan",7.166401386260986,7.435748100280762,7.704771995544434,0.0001745155022945,0.1624005585908889,0.2417015433311462,0.0652845352888107,0.5390094518661499,0.8075540065765381,7.045436382293701,7.246436357498169,7.375730037689209,20,False,False,1,"1:1"
"Theia_73",5503,"Theia_73","o",3.20835691325602,26,3.3804905856634555,21,301.31662809562863,31.524289710142984,68.97527735081368,-0.1012390136939798,1.178861821755885,2.1541625257904213,2.1541625257904213,2.849322808173491,12.933466624006734,23.641439720009338,23.641439720009338,31.28172042559065,0.2878570009441847,0.2685800874205367,0.0586089800363079,-6.909236681611877,0.2602156766683324,0.0567837159688946,1.563642790920173,0.0220874151510036,0.0048198691350185,627.0610922123998,628.5117287454727,629.969092616083,26,False,-7896.48512804064,586.6678807001676,19.1131650271576,-23.6231099933544,5.467642062444788,1.7290202347866117,10,0.7360663414001465,0.9694257974624634,0.988663911819458,0.9999996423721312,0.9999996423721312,"nan",8.265507698059082,8.501945972442627,8.789799690246582,0.004098892211914,0.1090907603502273,0.1756792962551117,9.435146921532578e-07,0.1918555125594139,0.3433040976524353,8.741326332092285,8.895069599151611,9.069131851196287,20,False,False,1,"m:m"
"Theia_78",5504,"Theia_78","m",9.65197459008362,60,9.725388455291034,58,79.30753611743302,-3.4494869670337973,204.94895740580048,-22.48324525227961,3.6911380793697,6.890535767881069,6.890535767881069,8.450344409185286,34.0462022473289,63.77652025639651,63.77652025639651,78.40548320341509,-0.8709404850205662,0.2968610264101881,0.0389797624329976,2.4284803106754747,0.3817963777291189,0.0501323204383738,1.8489969461263296,0.0619020854647232,0.0081281420289504,526.4533555839807,527.7516759793451,529.0564159488774,49,False,-8564.622212097185,-205.69022226946117,-179.88722709442447,21.059108726849296,8.776347429339085,2.194086857334771,16,0.7099921703338623,0.9565880298614502,0.9809326827526093,0.9999948740005492,0.9999948740005492,"nan",7.871439933776855,8.186580181121826,8.482868194580078,0.0091816186904907,0.1703365296125412,0.264861911535263,0.1127728372812271,0.5526672899723053,0.8578466176986694,8.387272834777832,8.565961360931396,8.719079971313477,40,False,False,1,"1:1"
"Theia_93",5508,"Theia_93","o",13.2969517904909,91,13.328139406526091,88,80.77503181316403,24.62370533816549,180.91733399773625,-6.55714681956032,2.09761469259509,3.0112001596706737,6.172943867276169,7.466629265397265,6.388311765411034,9.174999051941768,18.86442402403325,22.85910139415853,1.8362238476486077,1.0727698055263315,0.1143576455114413,-18.22167172048345,0.9673982039533208,0.1031249950419894,5.698371910361463,0.2086758254730611,0.0222449177384774,174.31657950100356,174.41704640803715,174.51762918953565,81,False,-8295.277661141165,-2.773927642235733,1.3261012852365963,12.9569792543354,18.24044710943449,3.12821087163478,34,0.0039581060409545,0.0039581060409545,0.154509499669075,0.2818138599395752,0.6496880054473877,"nan",6.786861419677734,7.053725004196167,7.377554416656494,0.69954913854599,1.0786405205726624,1.4367868900299072,1.080650806427002,1.6927849054336548,2.204667806625366,6.088601589202881,6.218405485153198,6.379782199859619,80,False,False,1,"1:1"
"Theia_101",5511,"Theia_101","o",7.448857880581641,70,8.184681798874498,48,323.5732567294391,53.07200755104697,95.83755598136425,0.9010428135087842,0.919473373850684,1.7865999255457703,1.7865999255457703,3.889078284289024,7.4397380799201,14.459367839305775,14.459367839305775,31.513423475093425,3.1578562344704664,0.3583599654779845,0.0517248056338748,-0.4970044781015826,0.3757302356167952,0.0542319881690095,2.0748247160098496,0.0867664591951043,0.012523659643231,463.0788175614006,463.5577403938695,464.03765486979546,59,False,-8169.096006968453,461.096858068595,28.21099710055494,-25.21998361115338,13.284853132384953,3.1312699123255827,18,0.6939483284950256,0.9656953811645508,0.9843359291553496,0.999786615371704,0.999786615371704,"nan",7.856360912322998,8.129120826721191,8.338766098022461,0.524587869644165,0.7402460873126984,0.9311230182647704,0.4384331405162811,0.9797984659671783,1.307762861251831,8.150152206420898,8.258199691772461,8.472755432128906,40,False,False,1,"1:1"
"Theia_105",5512,"Theia_105","o",10.83407947886157,81,11.256306879180016,68,139.54080237429451,-45.84655465548831,268.93420591324514,2.4746774128183966,1.6416698028665846,2.3159402298005496,2.3159402298005496,4.672134871561298,14.644081594101596,20.664334330696704,20.664334330696704,41.75773497007518,-9.2253731281147,0.2911821549857573,0.0353110229794485,0.0616377022371445,0.3507427920958811,0.0425338111539815,1.9164298721504045,0.0687209928738037,0.0083336444798826,510.2126295089973,510.95198720497496,511.69349084199735,63,False,-8131.412465330192,-510.3871832039782,42.88528596068479,12.543476078994694,5.446229401558579,1.510512258866078,13,0.942146897315979,0.9879323840141296,0.993459403514862,0.9997961521148682,0.9999326467514038,"nan",7.0814528465271,7.319971084594727,7.5806403160095215,0.0030505955219268,0.125578224658966,0.1908313035964965,0.0230990760028362,0.4238854199647903,0.6324705481529236,8.313071250915527,8.524994373321533,8.655476570129395,10,False,False,1,"m:m"
"Theia_110",5513,"Theia_110","o",5.83039133486371,88,6.992750389377532,57,130.88213797886016,-47.22909137499137,266.0455233895097,-2.9109571775463308,1.277140877073971,1.7685388051542668,1.7685388051542668,3.3455101340506563,14.770139180865808,20.45626762441947,20.45626762441947,38.72845322360031,-9.627559970501238,0.3644664999053221,0.0482747672190842,9.039500777727223,0.4592912727600113,0.0608346152088221,1.4698644586588852,0.0641661065188694,0.0084990084311124,661.5298886266328,662.5161642658129,663.5053851749717,79,False,-8167.690661588199,-660.085893463033,-12.729241862568706,25.34423397402651,19.684414060631592,4.4015687936824905,20,0.943387508392334,0.9910073280334472,0.995518684387207,0.9999878406524658,0.9999878406524658,"nan",7.473557949066162,7.722663402557373,7.92648983001709,0.0457622706890106,0.1802482008934021,0.2759623825550079,0.2344683110713958,0.6978046894073486,0.9927507042884828,8.898300170898438,9.062600135803224,9.220019340515137,40,False,False,1,"1:1"
"Theia_118",5515,"Theia_118","o",5.566346078716932,20,5.9448843577864485,18,111.80511630979684,-25.391928957441003,239.470515512519,-4.0431575704420055,0.6197099237341883,0.4294468880225463,3.091558064966123,4.305330640326848,2.7482468389108003,1.9044428446000807,13.723014447020416,19.128254080630796,-14.326133198861394,0.4237706578310992,0.0998837019400848,8.693582795418486,0.4998314505778793,0.1178114027179757,3.863081793168593,0.0667038487588903,0.015722247929551,253.6919951007211,254.08146386447945,254.47213029428664,15,False,-8250.76650988336,-218.31277473996695,3.214529150586202,29.5622846121541,0.8636154573139605,0.4986086167565369,3,0.0565805435180664,0.4670230150222778,0.6754695177078247,0.9999656081199646,0.9999656081199646,"nan",8.871528625488281,9.277667999267578,9.999982833862305,8.431285530852149e-11,0.2032768279314041,0.3875891864299774,3.056633488540683e-07,0.3648505359888077,0.6040876507759094,6.819136619567871,7.005158185958862,7.170677185058594,10,False,False,1,"m:m"
"Theia_128",5517,"Theia_128","o",9.6921082429019,35,9.6921082429019,35,108.65280773405568,-7.693539973500678,222.4189419917205,1.60349195109772,0.4384525774600011,0.3503809078146283,1.9213378537948425,1.9213378537947736,3.765728604548146,3.009288043800849,16.50762077298521,16.50762077298462,-8.398957617816057,0.2042103738011901,0.0345178532555553,2.2300301861834164,0.1832749260674547,0.0309791167101927,1.9916118080535417,0.0435381735945069,0.0073592945313012,490.9935440422102,492.08547349421497,493.1822704946935,32,False,-8485.06841702506,-331.80422673496184,35.49871949391549,31.150359033990952,24.900617665836187,7.874266696906786,10,0.7304438948631287,0.9569213390350342,0.9786512553691864,0.9999277591705322,0.9999277591705322,"nan",7.640581130981445,7.983599901199341,8.242323875427246,4.017379251308739e-05,0.1541340351104736,0.2443161308765411,0.0276090502738952,0.4558315575122833,0.6891391277313232,8.250370025634766,8.406341552734375,8.604738235473633,10,False,False,1,"1:1"
"Theia_149",5519,"Theia_149","o",7.627601250339572,77,8.466011836139018,61,139.80299976805904,-50.41609587677792,272.31452521776964,-0.6059863719311651,1.0986904947095832,2.260615097614658,2.260615097614658,4.256458991469942,11.30619927574618,23.27234224776605,23.27234224776605,43.87695267255214,-11.14452865104432,0.4126875836456956,0.0528392305970409,8.471775608526276,0.2683697187029096,0.0343612214511895,1.6580877531645533,0.0676490623832483,0.0086615748779369,588.6755291190374,589.5364540437655,590.3999008239246,65,False,-8098.182796065578,-589.022570758417,14.503130935245188,7.669638472444599,8.883619777645889,1.8133612936774488,24,0.9477343559265136,0.9913976192474364,0.9955534636974336,0.999990463256836,0.999990463256836,"nan",7.69077730178833,7.964304208755493,8.173591613769531,0.000468686572276,0.1119190752506256,0.1644261181354522,0.0734602361917495,0.4144850820302963,0.6863541007041931,8.604393005371094,8.762848377227783,8.93133544921875,40,False,False,1,"1:1"
"Theia_153",5520,"Theia_153","o",5.206313237987152,59,5.085467440458523,32,355.94240989811675,60.13305793215049,114.59653977697216,-1.63900928440555,0.3696387110546929,0.6705988936407614,0.6705988936407614,2.441548524384408,5.324221895309155,9.659515391030949,9.659515391030949,35.18852158112003,-1.5812919103904193,0.1264193829579495,0.0223480007407462,-1.9443830948562373,0.1768418948864322,0.0312615257680187,1.176947721016617,0.0457098334297618,0.008080433296273,823.2358027800257,825.2685729282622,827.3114067375212,54,False,-8465.389561192347,750.078083717724,-1.9244967602771297,-7.819217010717887,5.242399591828653,2.3444723705092034,5,0.2106760144233703,0.6872254610061646,0.82562455534935,0.9926937818527222,0.9909193515777588,"nan",7.313311100006103,7.537116765975952,7.724564552307129,1.424508571624756,1.6656955480575562,1.8371334075927732,1.6797326803207395,2.067784309387207,2.4397733211517334,9.403732299804688,9.544939517974854,9.692547798156738,40,False,False,1,"1:1"
