"name","id","name_all","kind","cst","n_stars","cst_tidal","n_stars_tidal","ra","dec","l","b","ang_radius_50","ang_radius_c","ang_radius_t","ang_radius_total","radius_50_pc","radius_c_pc","radius_t_pc","radius_total_pc","pmra","pmra_std","pmra_error","pmdec","pmdec_std","pmdec_error","parallax","parallax_std","parallax_error","distance_16","distance_50","distance_84","n_stars_used_for_distance","global_parallax_correction_only","x","y","z","radial_velocity","radial_velocity_std","radial_velocity_error","radial_velocity_n_stars","class_2.5","class_16","class_50","class_84","class_97.5","human_class","log_age_16","log_age_50","log_age_84","a_v_16","a_v_50","a_v_84","differential_a_v_16","differential_a_v_50","differential_a_v_84","distance_modulus_16","distance_modulus_50","distance_modulus_84","min_cluster_size","is_merged_cluster","is_gmm_membership_list","n_unique_strong_crossmatches","crossmatch_type"
"Theia_4",5474,"ASCC_125,FSR_409,MWSC_3677,Theia_4","o",7.284714845453353,85,7.284714845453353,85,344.1289526135172,62.97720030950341,110.2997632617372,2.9590024337219374,0.2512060887818506,0.4143346282224899,0.6955945447511612,0.6955945447511352,3.7098837465019137,6.119080377384478,10.273179137575228,10.273179137574845,-2.3968427036028586,0.1761378501796872,0.0191048322393367,-2.547401204189515,0.1936349646222164,0.0210026607625983,1.1556327071624952,0.038455957605108,0.0041711342445654,844.1004998832915,846.1551238224422,848.2197744825872,71,False,-8415.026574112855,792.5428632104887,65.23107956754319,-17.246578003981803,12.653633669513775,4.001430307305784,10,0.9462423920631408,0.9779553413391112,0.9864305853843688,0.998998999595642,0.9999700784683228,"nan",6.550603866577148,6.685350656509399,6.820722579956055,1.7888685464859009,2.031649947166443,2.249969005584717,1.00967276096344,1.4720730185508728,1.8943012952804563,9.4558687210083,9.59585189819336,9.736482620239258,10,False,False,2,"m:m"
"Theia_5",5475,"OCSN_34,Theia_5","o",16.06327017222397,155,14.33163989828466,99,315.4320528645326,68.15259757936433,104.05994066420952,14.177628987868015,1.3973351280459112,1.930819006028312,4.190470046006667,9.12470616639202,8.27984629083853,11.443044603196842,24.8698778137975,54.51900947143969,7.906279330004932,0.5964871893849911,0.0599492181649599,-1.1314702276166022,0.4425465534618688,0.044477602124181,2.911965507702734,0.0639596007264237,0.0064281817378936,339.0860053002815,339.4362452791544,339.787209527829,79,False,-8201.709893487254,319.23826351709675,104.14255767359631,-20.131915809797192,28.063039210511484,5.2111755564717965,29,0.0703918039798736,0.2134567499160766,0.4869134724140167,0.7977820038795471,0.9310458898544312,"nan",6.660576343536377,6.936449289321899,7.189227104187012,0.4285422265529632,0.8072789907455444,1.0535953044891355,1.213721513748169,1.8008762001991272,2.359466791152954,7.445064067840576,7.5889294147491455,7.770704746246338,20,False,False,2,"1:m"
"Theia_6",5476,"CWNU_1040,Theia_6","o",12.928550726963724,84,12.928550726963724,84,10.877389681864583,61.97538962761868,122.0006739767557,-0.8820213480788115,0.240064060155961,0.1026323470178056,1.977688888326568,1.977688888326558,2.2763404292952147,0.9731779236872672,18.760224140850266,18.760224140850163,3.311498107622104,0.2917932189765403,0.0318372503151147,-2.2377742210091838,0.3121897414028083,0.0340626933611204,1.823130070155936,0.0737266739011939,0.0080442396164177,542.1848723654616,543.2880541623813,544.39573439308,61,False,-8409.863510896681,460.6767023461055,13.174368691697955,-2.089159037431686,48.70086193886408,18.40719561781789,7,0.0144672393798828,0.0156868994235992,0.2962754666805267,0.48618945479393,0.8505879044532776,"nan",6.518049716949463,6.731735706329346,6.882884979248047,0.6223771572113037,0.9338295757770538,1.2873984575271606,1.344594120979309,1.8532887697219849,2.410634756088257,8.476436614990234,8.609508514404297,8.814881324768066,80,False,False,2,"1:m"
"Theia_7",5477,"OCSN_52,Theia_7","o",10.501133535052702,47,10.501133535052702,47,68.30370254734254,24.389846036295477,174.13220994596497,-15.751313393758108,1.5398502364676778,3.5381205642242084,3.5381205642242084,3.5381205642241724,3.4857847559546866,8.01756800569863,8.01756800569863,8.017568005698546,6.850080731508578,1.1403806061539132,0.1663416074210044,-21.316415189629065,0.6701524051314682,0.0977517748767952,7.673775976154773,0.2621330051795035,0.0382360285718258,129.58321727507592,129.6701863057905,129.7572721524346,42,False,-8246.210085744879,12.75898303167522,-14.082704396251764,14.21700903578273,17.232867500715237,6.092738734522508,8,0.0275835990905761,0.0333410799503326,0.3353606164455414,0.4670797288417816,0.799433708190918,"nan",7.698577404022217,8.272597312927246,8.997760772705078,3.022819757461548,3.43977689743042,3.925969839096069,1.501579523086548,2.102631092071533,2.7090954780578613,5.397634029388428,5.524930238723755,5.641727447509766,40,False,False,2,"1:m"
"Theia_8",5478,"CWNU_462,OC_0204,Theia_8","o",10.767719516049398,75,10.767719516049398,75,315.5747539525728,77.01658079937232,111.3530388256398,19.64912890989354,1.0420015911581884,1.0711603512795382,3.7400166975225897,3.7400166975226026,6.744298397889102,6.933070264384211,24.23882122599003,24.23882122599011,5.466239414772897,0.5300597000923681,0.0612060221069802,3.430535282117731,1.0314042459840354,0.1190963038124411,2.6456261420423828,0.0794176120636151,0.009170355940665,370.29504522387816,370.8029184866977,371.31218679656376,58,False,-8248.80591699665,325.2390714838835,145.8114185875003,-34.25898067640814,47.04188488502651,11.40933295347713,17,0.0077988505363464,0.0184633433818817,0.1863822191953659,0.2898336946964264,0.6340924501419067,"nan",6.503861427307129,6.814121723175049,7.026822566986084,2.315711498260498,2.708850264549256,3.108097791671753,1.8496968746185305,2.2869516611099243,2.941852807998657,7.585012435913086,7.771543502807617,7.908567905426025,40,False,False,3,"1:m"
"Theia_11",5479,"OCSN_39,OC_0209,Theia_11","o",13.973884911129678,88,13.973884911129678,88,341.3275666594539,75.15531407766083,114.98540817204176,14.265573822508346,0.3803668788380763,0.2880773515819915,1.7479168207495623,1.747916820749563,2.2547171506053303,1.707637843168196,10.364265143337557,10.36426514333756,7.332048752850721,0.5279648674838863,0.0562812439790797,0.5212620998697998,0.4482765698840666,0.0477864429123594,2.912867784220033,0.0584880494357509,0.0062348470189722,339.27535132636336,339.6296735952444,339.9847367108681,72,False,-8260.790138722552,298.3528325457414,104.84645229392268,-44.970532132779,38.512919909433805,10.681562115484732,13,0.0627744793891906,0.2190490365028381,0.4934189319610595,0.768771231174469,0.9106022119522096,"nan",6.539380073547363,6.734490394592285,6.882122039794922,0.2525852620601654,0.4861157238483429,0.6706651449203491,1.2801421880722046,1.77345073223114,2.3740477561950684,7.402439117431641,7.585538864135742,7.737013816833496,40,False,False,3,"1:m"
"Theia_12",5480,"CWNU_1245,Theia_12","o",16.701052901143257,142,17.23788302202571,137,282.10165610008187,-2.3818725680597232,30.46662743800864,-0.4119360829913135,0.4690548057524119,0.5828422969413696,1.4900233920738124,2.5195803960096987,5.060254827875555,6.287892922407431,16.077928851951885,27.19865252055296,0.1387087331462135,0.3097735466897335,0.0264657401772454,-6.178499903753772,0.3159925669023801,0.0269970669314624,1.5687762251507218,0.0570512399285006,0.004874216371515,617.0123211760348,618.1042477058937,619.2000458514905,108,False,-7589.240683594389,313.3927706449656,14.992995078498408,6.119770482133237,27.415078944837116,5.090852355812102,29,0.0011056065559387,0.0037927329540252,0.0507407933473587,0.0802028775215148,0.2237132787704467,"nan",6.489982604980469,6.725043773651123,6.841847896575928,2.892842531204224,3.1912676095962524,3.4352970123291016,2.6580376625061035,2.908244609832764,3.304266452789306,8.736207962036133,8.925384998321533,9.059022903442385,10,False,False,2,"1:m"
"Theia_13",5481,"Collinder_70,Gulliver_6,Theia_13,UBC_17b","o",17.409520715990677,249,18.070444704551463,240,83.1324302930099,-1.752765937528817,205.2673306989697,-18.313296888559893,0.3389608374375231,0.4936026388849538,0.9907356420255282,1.362671393355947,2.418755930318868,3.522294574056362,7.070311226495763,9.725467578746285,0.1040102495250226,0.2389132899169432,0.015421786550599,-0.2218419958225497,0.2478588435964849,0.0159992195576569,2.409688652834256,0.0631897713419057,0.0040788822009642,408.460327822982,408.846316162205,409.2330346968048,227,False,-8473.305674253364,-165.67375812490312,-106.76616076168128,25.82832854542861,21.020337770285234,2.7842117533179267,57,0.6546292304992676,0.9015489816665648,0.942322552204132,0.9945889711380004,0.9973515272140504,"nan",6.6100239753723145,6.808747291564941,6.980823993682861,0.1145868599414825,0.298634797334671,0.4083296060562134,0.4126083850860595,0.9782775938510896,1.3943101167678833,7.839647769927978,8.003337383270264,8.16059684753418,40,False,False,4,"m:m"
"Theia_15",5482,"OC_0362,Theia_15","o",7.134970944003201,22,7.134970944003201,22,90.88183868172877,-9.741893789685069,216.33487308941835,-15.022174458796218,0.1419399999619366,0.3295300564456709,0.3537629158712511,0.3537629158712265,2.040244497001344,4.736705102620546,5.0850397203599655,5.085039720359612,-2.144540850219612,0.186786707563494,0.0398230598582428,1.550586817020634,0.1642534974724836,0.0350189633250479,1.1865336610347623,0.05082621389142,0.0108361852112942,818.7014350836176,823.5674210693502,828.4915952788559,19,False,-8763.284814992665,-471.2897758098084,-191.0227320467605,37.49867623814843,6.04480268600584,3.02240134300292,4,0.0023114085197448,0.0059243142604827,0.1387127041816711,0.25279301404953,0.6648292541503906,"nan",6.5189080238342285,6.805832147598267,6.965625762939453,0.9832929372787476,1.3496195077896118,1.7166118621826172,0.926757276058197,1.5432496666908264,2.1285181045532227,9.350536346435549,9.52198076248169,9.705333709716797,10,False,False,2,"1:m"
"Theia_19",5483,"OC_0223,Theia_19","o",9.40072214695856,33,9.400722146958564,33,3.2207793649795025,65.56574729472105,118.9550587850694,2.9921333703528057,0.1078234880359795,0.092049711243742,0.4466339836884576,0.4466339836883947,1.317040288631013,1.1243667002704874,5.455640345227834,5.455640345227065,2.4234196855721697,0.1760543308218402,0.0306471252303149,-2.396412271569307,0.1590207409856164,0.0276819578391142,1.387246164721437,0.0514979720661497,0.0089646462637473,696.7360737922133,699.8545704781394,703.0011086148623,20,False,-8460.232284216585,611.5379659880332,58.19839975244633,-12.630693248921832,0.2776819930452809,0.1963508202957138,2,0.3772817254066467,0.7501586675643921,0.8464002013206482,0.9895153045654296,0.9962382912635804,"nan",6.408290386199951,6.570898532867432,6.658276557922363,2.76269006729126,3.008880376815796,3.2486236095428467,0.8873141407966614,1.5499128103256226,2.1845703125,9.032926559448242,9.185386180877686,9.340651512145996,10,False,False,2,"1:m"
