DB,ID,RA_ICRS,DE_ICRS,GLON,GLAT,plx,pmRA,pmDE,distmod,extin,logage,FeH
1234,NGC_7092,322.95,48.34286,92.34099,-2.30819,3.34,-7.477,-19.738,7.41,0.093_0.0_0.01_nan,8.6,0.05
1234,NGC_7128,325.991,53.7146,97.34339,0.42777,0.258,-4.026,-4.111,12.55,2.879_2.59_1.099_nan,7.26,-0.03
123,NGC_7129,325.7325,66.114,105.40071,9.88909,1.08,-1.759,-3.442,9.72,2.196_1.78_1.405_nan,7.15,0.13
1234,NGC_7142,326.29,65.7817,105.3521,9.4894,0.39,-2.747,-1.277,11.55,1.286_1.16_0.45_nan,9.49,0.08
1234,NGC_7160,328.42359,62.59284,104.00758,6.447,1.051,-3.405,-1.378,9.78,1.311_1.07_0.25_nan,7.16,0.14
1234,NGC_7209,331.226,46.50324,95.47847,-7.30088,0.822,2.255,0.292,10.29,0.612_0.53_0.16_nan,8.63,0.01
1234,NGC_7226,332.605,55.398,101.40307,-0.59498,0.186,-1.844,-2.065,13.02,1.815_1.33_0.5_nan,8.69,-0.19
123,NGC_7235,333.0865,57.271,102.69381,0.78828,0.259,-3.757,-3.026,12.5,2.566_2.37_0.931_nan,7.1,0.02
1234,NGC_7243,333.795,49.85335,98.83761,-5.56529,1.117,0.432,-2.845,9.65,0.828_0.5_0.221_nan,8.11,0.01
1234,NGC_7245,333.81,54.33635,101.37069,-1.86258,0.274,-3.955,-3.249,12.3,1.412_0.96_0.475_nan,8.65,-0.01
1234,NGC_7261,335.056,58.11782,104.0398,0.90431,0.276,-3.934,-2.915,11.89,2.731_2.81_0.916_nan,7.5,0.01
123,NGC_7281,336.262,57.869,104.44469,0.35063,0.435,-2.122,-1.238,11.52,1.712_1.44_0.5_nan,7.55,0.06
1234,NGC_7296,337.00997,52.31925,101.88432,-4.593,0.397,-2.959,-2.712,11.87,0.778_0.79_0.189_nan,8.41,-0.0
12,NGC_7380,341.817,58.1367,107.13356,-0.87454,0.332,-2.508,-2.139,12.43,1.853_1.59_nan_nan,6.81,-0.06
1234,NGC_7419,343.57666,60.81324,109.12981,1.1196,0.28,-2.743,-1.601,10.96,4.291_nan_1.901_nan,7.1,-0.16
1234,NGC_7423,343.791,57.09518,107.61566,-2.27811,0.24,-1.247,-1.229,12.87,1.966_1.2_0.5_nan,9.15,-0.06
123,NGC_743,29.6345,60.1323,131.19914,-1.65799,0.882,-0.036,-1.708,10.13,1.797_1.4_0.45_nan,8.04,0.04
1234,NGC_744,29.652,55.4767,132.41083,-6.154,0.73,-1.864,-1.804,10.5,1.116_0.84_0.381_nan,8.26,0.02
123,NGC_7510,347.762,60.579,110.90583,0.07278,0.285,-3.65,-2.193,12.34,2.962_2.86_0.949_nan,7.29,-0.21
1234,NGC_752,29.273,37.7904,137.0012,-23.28109,2.234,9.808,-11.727,8.22,0.159_0.07_0.04_nan,9.13,-0.06
1234,NGC_7654,351.177,61.58952,112.8073,0.43449,0.596,-1.936,-1.132,10.88,2.009_1.85_0.65_nan,7.9,0.08
1234,NGC_7762,357.472,68.03695,117.2065,5.85203,1.0,1.452,4.006,9.76,2.604_1.91_0.55_nan,9.31,-0.06
1234,NGC_7788,359.176,61.39594,116.42844,-0.78277,0.296,-3.112,-1.768,12.15,1.707_1.42_0.489_nan,7.26,0.08
1234,NGC_7789,359.34084,56.7265,115.53082,-5.3662,0.451,-0.922,-1.933,11.4,1.017_0.83_0.221_nan,9.21,-0.11
1234,NGC_7790,359.595,61.21185,116.58709,-1.00458,0.267,-3.265,-1.676,12.24,1.813_1.65_0.531_nan,8.1,-0.1
123,NGC_869,34.7405,57.1365,134.62457,-3.73492,0.4,-0.689,-1.077,11.71,1.749_1.69_0.521_nan,7.18,-0.2
123,NGC_884,35.5485,57.149,135.03372,-3.57491,0.398,-0.628,-1.059,11.64,1.709_1.72_0.56_nan,7.2,-0.19
123,NGC_886,35.88,63.8,132.88553,2.7221,0.954,3.186,-3.97,8.56,1.753_0.78_0.5_nan,8.75,0.11
1234,NGC_957,38.35544,57.55265,136.29921,-2.64809,0.405,-0.254,-1.069,11.58,2.229_1.98_0.631_nan,7.39,-0.05
123,Negueruela_1,356.838,63.22,115.78672,1.24076,0.29,-2.988,-1.343,12.12,3.266_3.39_1.249_nan,6.98,-0.22
1234,Patchick_3,79.12,45.58622,162.90493,4.29934,0.561,-1.609,-1.288,9.58,1.433_nan_0.687_nan,9.0,-0.16
1234,Patchick_90,101.181,-0.53225,212.64026,-1.73651,0.113,-0.204,1.038,14.16,1.938_1.57_0.562_nan,8.95,-0.13
1234,Pismis_1,124.575,-37.101,255.11281,-0.71181,0.146,-2.611,3.975,13.18,2.044_1.69_0.583_nan,7.47,-0.19
123,Pismis_11,138.972,-50.0099,271.6523,-0.70243,0.332,-5.386,3.926,11.85,3.296_3.7_1.27_nan,6.52,0.05
1234,Pismis_12,140.0,-45.12218,268.64364,3.21234,0.434,-6.748,4.833,11.62,1.999_1.41_0.521_nan,9.09,-0.15
1234,Pismis_15,143.684,-48.03906,272.49495,2.86323,0.354,-5.313,3.329,11.36,1.56_1.89_0.5_nan,9.1,0.03
123,Pismis_18,204.2295,-62.091,308.22663,0.3123,0.33,-5.672,-2.286,11.7,2.165_1.81_0.521_nan,8.83,-0.03
123,Pismis_20,228.847,-59.073,320.51366,-1.20594,0.29,-3.831,-2.9,10.87,3.254_nan_1.145_nan,7.16,0.16
123,Pismis_27,92.7245,20.617,190.06951,0.80111,0.494,-0.14,-1.994,11.21,1.833_1.5_0.604_nan,6.97,0.1
1234,Pismis_3,127.82576,-38.64655,257.85472,0.49387,0.404,-4.8,6.645,11.57,3.313_2.35_1.187_nan,9.0,-0.08
12,Pismis_4,128.79,-44.399,262.909,-2.34806,1.41,-8.236,5.34,9.2,0.292_0.18_nan_nan,8.09,-0.09
123,Pismis_5,129.4115,-39.603,259.35696,0.90815,1.032,-5.494,4.267,9.82,1.388_1.48_0.833_nan,7.0,-0.03
1234,Pismis_7,130.287,-38.69998,259.05382,1.99651,0.15,-3.312,2.793,12.92,2.078_1.6_0.937_nan,8.89,-0.22
123,Pismis_8,130.411,-46.2708,265.09041,-2.57575,0.516,-5.726,4.945,11.22,2.077_1.58_0.708_nan,7.43,-0.03
123,Pismis_Moreno_1,334.65,63.2435,106.69199,5.29769,1.042,-2.286,-2.283,9.81,1.889_2.06_0.55_nan,6.95,-0.01
1234,Platais_10,205.29,-59.248,309.25977,3.01149,4.15,-30.591,-10.241,6.9,0.417_0.22_0.079_nan,8.31,-0.05
124,Platais_3,70.17489,71.2608,139.27794,16.10584,5.612,3.633,-20.918,6.25,0.077_0.0_nan_nan,8.26,-0.01
123,Platais_8,136.7965,-58.685,277.14841,-7.54565,7.412,-15.596,14.512,5.64,0.189_0.14_0.0_nan,7.57,-0.17
12,Platais_9,139.241,-44.01175,267.46999,3.60327,5.46,-24.702,13.302,6.25,0.141_0.0_nan_nan,7.72,-0.02
12,Pozzo_1,122.374,-47.3179,262.78327,-7.6811,2.854,-6.496,9.558,7.64,0.159_0.07_nan_nan,7.03,-0.07
12,RSG_1,75.508,37.4781,167.81388,-2.69691,3.002,0.769,-12.349,7.64,0.591_0.53_nan_nan,8.29,0.06
12,RSG_5,303.482,45.5545,81.70245,6.08701,2.948,3.593,1.602,7.58,0.209_0.01_nan_nan,7.63,0.01
12,RSG_7,344.19,59.38,108.78771,-0.30539,2.327,4.986,-1.778,8.11,0.703_0.57_nan_nan,7.76,0.1
12,RSG_8,344.983,59.37035,109.14996,-0.48444,2.202,5.358,-1.609,8.22,0.644_0.53_nan_nan,7.5,-0.02
123,Riddle_4,31.861,60.2627,132.22818,-1.22999,0.344,-0.757,-0.474,12.11,3.036_3.01_1.049_nan,7.35,-0.11
123,Roslund_2,296.289,23.9649,60.20734,-0.21029,0.464,-1.741,-5.115,11.32,2.681_2.74_0.899_nan,7.06,0.18
1234,Roslund_3,299.68408,20.5096,58.8375,-4.67547,0.584,-0.386,-5.108,11.0,1.076_0.77_0.323_nan,7.73,0.2
123,Roslund_5,302.618,33.78,71.46504,0.198,1.828,1.981,-1.147,8.65,0.373_0.35_0.062_nan,7.99,0.11
12,Roslund_6,307.185,39.764,78.46675,0.56473,2.812,5.897,2.165,7.81,0.123_0.0_nan_nan,8.18,0.08
1234,Roslund_7,313.12528,37.8735,79.8019,-4.2521,0.779,1.719,-0.354,10.38,0.86_0.49_0.2_nan,8.51,0.17
1234,Ruprecht_1,99.10422,-14.1539,223.9658,-9.67274,0.632,-0.316,-0.899,10.78,0.743_0.61_0.146_nan,8.64,-0.08
1234,Ruprecht_10,106.615,-20.11252,232.55522,-5.8577,0.432,-0.836,0.566,11.46,0.754_0.55_0.625_nan,8.63,-0.03
123,Ruprecht_100,181.48,-62.624,297.72646,-0.21319,0.253,-8.254,0.906,12.22,1.47_1.56_0.729_nan,8.6,0.06
123,Ruprecht_101,182.3955,-62.995,298.20138,-0.50833,0.272,-9.519,0.479,12.24,1.872_1.32_0.687_nan,9.01,0.02
1234,Ruprecht_102,183.39,-62.71595,298.60671,-0.16273,0.309,-4.109,0.313,12.17,1.588_1.55_0.521_nan,8.64,0.16
1234,Ruprecht_105,188.60979,-61.5835,300.91057,1.22151,0.46,-5.993,-0.006,11.4,1.867_1.5_0.05_nan,8.59,0.2
1234,Ruprecht_107,199.937,-64.94425,305.92528,-2.23717,0.241,-5.845,-1.616,12.49,1.534_1.01_0.583_nan,8.31,0.03
1234,Ruprecht_108,203.04356,-58.48244,308.24812,3.9682,0.981,-9.025,-2.278,9.98,0.675_0.27_0.139_nan,8.37,0.09
1234,Ruprecht_111,219.0,-59.9765,315.66717,0.28431,0.668,-7.214,-6.104,10.66,1.808_1.25_0.729_nan,8.96,-0.06
123,Ruprecht_112,224.2455,-62.56,316.83933,-3.12814,0.324,-4.425,-4.224,11.75,2.327_2.07_0.833_nan,8.74,0.02
123,Ruprecht_117,245.8725,-51.88,332.48876,-1.61564,0.276,-0.474,-2.236,11.86,1.17_1.47_0.125_nan,8.65,0.5
13,Ruprecht_118,246.18,-51.9472,332.57397,-1.79796,0.285,-2.821,-4.217,10.24,1.144_nan_0.146_nan,8.68,0.39
1234,Ruprecht_119,247.039,-51.50438,333.26261,-1.87187,0.436,-1.314,-3.413,11.4,1.857_1.49_0.57_nan,8.01,0.18
13,Ruprecht_120,248.79,-48.29115,336.37895,-0.49774,0.415,-1.655,-1.295,10.12,2.51_nan_0.791_nan,7.85,0.27
13,Ruprecht_123,260.88,-37.91135,349.9635,-0.9954,0.604,0.847,-0.539,9.41,1.909_nan_0.187_nan,8.39,0.19
123,Ruprecht_126,263.7685,-34.306,354.25795,-0.9482,0.238,-0.457,-3.286,11.96,3.19_3.23_0.833_nan,8.38,0.44
123,Ruprecht_127,264.465,-36.3076,352.8751,-2.50349,0.388,-0.297,-2.26,11.81,2.852_3.04_1.135_nan,7.13,0.23
1234,Ruprecht_128,266.07,-34.882,354.77688,-2.85923,0.498,1.883,-1.262,10.97,2.49_1.92_1.624_nan,8.98,0.14
124,Ruprecht_130,266.88925,-30.098,359.22584,-0.9634,0.391,0.48,-1.788,11.69,2.893_2.76_nan_nan,8.6,0.2
1234,Ruprecht_134,268.179,-29.54284,0.27646,-1.63944,0.39,-1.651,-2.432,11.72,1.77_1.15_0.874_nan,9.14,0.11
1234,Ruprecht_135,269.514,-11.6615,16.39292,6.25888,0.902,1.426,-1.415,10.08,2.163_1.87_0.874_nan,8.81,0.16
1234,Ruprecht_138,269.984,-24.67426,5.29363,-0.58117,0.366,0.248,-1.149,11.77,2.354_2.21_0.708_nan,7.13,0.2
1234,Ruprecht_143,278.16361,-12.144,20.00025,-1.41507,0.322,0.722,-1.086,11.93,2.77_2.38_1.02_nan,8.6,0.19
1234,Ruprecht_144,278.38041,-11.42292,20.73817,-1.27096,0.555,0.134,-0.876,10.89,2.174_1.9_0.666_nan,7.48,0.23
1234,Ruprecht_145,282.636,-18.22925,16.50127,-8.00987,1.651,8.32,-4.08,8.82,0.734_0.55_0.25_nan,8.91,-0.04
1234,Ruprecht_147,289.092,-16.30494,20.95782,-12.75318,3.254,-0.97,-26.63,7.42,0.292_0.06_0.11_nan,9.45,0.09
1234,Ruprecht_148,71.637,44.72203,160.35035,-0.39716,0.256,-0.153,-1.081,12.24,2.048_1.84_0.7_nan,7.72,0.19
1234,Ruprecht_151,115.315,-16.27965,233.07952,3.23513,0.865,-4.272,3.262,10.23,0.542_0.43_0.416_nan,8.65,-0.03
1234,Ruprecht_16,110.79,-19.4765,233.8043,-2.07841,0.3,-2.164,2.501,12.01,1.015_0.73_0.271_nan,8.43,-0.09
1234,Ruprecht_161,152.295,-61.2595,284.65739,-4.2846,1.087,-10.372,3.714,9.75,0.238_0.33_0.167_nan,8.45,0.07
1234,Ruprecht_164,172.63152,-60.751,293.20531,0.58361,0.194,-6.829,1.321,12.96,1.326_0.86_0.11_nan,9.1,0.1
1234,Ruprecht_167,214.593,-58.90215,313.96545,2.0947,0.611,-8.184,-4.838,10.84,1.635_1.42_0.521_nan,8.53,0.19
123,Ruprecht_170,276.3515,-9.995,21.07855,1.15746,0.458,0.44,-0.137,11.56,2.528_1.99_1.208_nan,7.14,0.08
1234,Ruprecht_171,278.025,-16.0588,16.46056,-3.09874,0.621,7.677,1.091,10.9,0.925_0.68_0.25_nan,9.47,0.05
1234,Ruprecht_172,302.92362,35.6173,73.14022,0.99358,0.258,-2.053,-3.659,12.5,1.902_1.29_0.375_nan,9.06,-0.12
1234,Ruprecht_174,310.856,37.01745,78.0016,-3.38504,0.402,-3.152,-4.672,11.58,1.962_1.43_0.321_nan,8.68,-0.03
123,Ruprecht_176,243.668,-51.333,331.89487,-0.26624,0.336,-2.677,-2.99,11.73,1.865_1.66_0.479_nan,8.12,0.18
123,Ruprecht_18,111.17,-26.213,239.92784,-4.9338,0.366,-0.493,1.127,11.77,1.953_1.43_0.687_nan,8.11,0.06
123,Ruprecht_19,111.4685,-21.8378,236.18753,-2.63389,0.683,-2.605,3.82,10.66,0.406_0.31_0.208_nan,7.86,-0.09
1234,Ruprecht_23,112.665,-23.383,238.07405,-2.39841,0.34,-2.078,1.56,11.38,1.175_1.49_0.625_nan,8.78,0.24
1234,Ruprecht_25,114.19237,-23.38143,238.75094,-1.17053,0.119,-1.128,1.993,13.93,1.837_1.44_0.708_nan,8.86,-0.24
1234,Ruprecht_26,114.29188,-15.61425,232.01619,2.70328,0.922,-3.2,0.057,10.06,0.479_0.27_0.26_nan,7.65,0.11
1234,Ruprecht_27,114.423,-26.5115,241.58632,-2.51603,0.47,-1.243,0.428,11.2,1.122_0.91_0.15_nan,8.75,-0.01
123,Ruprecht_28,114.9,-30.933,245.65673,-4.30944,0.198,-2.567,3.854,12.85,1.414_0.83_0.416_nan,9.07,-0.22
123,Ruprecht_29,115.302,-24.377,240.11674,-0.77584,0.444,-2.143,1.631,11.53,1.04_0.37_0.094_nan,8.38,-0.03
123,Ruprecht_33,116.464,-21.915,238.51384,1.3768,0.414,-1.388,0.067,11.46,1.129_0.82_0.115_nan,8.46,-0.08
1234,Ruprecht_34,116.478,-20.3855,237.1961,2.15448,0.374,-2.145,1.044,12.01,0.977_0.49_0.146_nan,8.66,-0.1
1234,Ruprecht_35,116.553,-31.2791,246.65888,-3.24974,0.244,-2.256,3.133,12.4,1.774_1.49_0.833_nan,8.19,-0.14
123,Ruprecht_36,117.0965,-26.287,242.58189,-0.32643,0.344,-2.779,0.903,11.98,0.859_0.63_0.15_nan,8.02,-0.13
1234,Ruprecht_37,117.452,-17.24945,234.94353,4.52691,0.202,-1.7,2.418,13.28,0.41_0.3_0.0_nan,9.35,-0.14
1234,Ruprecht_4,102.248,-10.51903,222.04444,-5.31227,0.212,-0.197,0.126,12.78,1.673_1.24_0.458_nan,8.93,-0.1
1234,Ruprecht_41,118.443,-26.97107,243.7844,0.35967,0.2,-2.581,3.554,12.66,1.229_0.98_0.135_nan,8.59,-0.11
1234,Ruprecht_42,119.407,-25.91965,243.33208,1.6426,0.118,-1.92,2.191,13.46,1.395_0.96_0.416_nan,8.64,-0.26
1234,Ruprecht_44,119.71077,-28.56728,245.73105,0.48936,0.154,-2.378,2.935,13.27,1.957_1.64_0.604_nan,7.09,-0.12
123,Ruprecht_45,119.885,-16.292,235.30734,7.01932,0.194,-2.712,2.817,13.03,0.32_0.2_0.062_nan,9.5,-0.31
1234,Ruprecht_47,120.57575,-31.07055,248.25388,-0.19242,0.238,-2.5,2.727,12.68,1.086_0.93_0.291_nan,8.14,-0.12
1234,Ruprecht_48,120.681,-32.04545,249.12778,-0.63379,0.238,-2.517,2.827,12.6,1.515_0.92_0.281_nan,8.05,-0.09
1234,Ruprecht_50,120.872,-30.8665,248.21604,0.1312,0.414,-1.723,2.352,11.57,0.76_0.61_0.104_nan,8.72,-0.03
1234,Ruprecht_54,122.843,-31.946,250.03327,0.96367,0.194,-2.66,3.124,12.82,1.301_0.99_0.416_nan,8.46,-0.16
134,Ruprecht_55,123.11005,-32.5815,250.68848,0.80349,0.187,-2.373,2.72,11.64,1.639_nan_0.604_nan,7.15,-0.23
1234,Ruprecht_58,123.705,-31.9415,250.43289,1.5764,0.266,-2.68,1.388,12.37,1.211_0.8_0.167_nan,8.52,-0.12
1234,Ruprecht_60,126.108,-47.20308,264.09348,-5.50395,0.186,-3.788,5.39,12.99,1.558_1.05_0.639_nan,8.93,-0.12
123,Ruprecht_61,126.3175,-34.1422,253.48778,2.13773,0.275,-2.53,3.826,10.87,1.112_nan_0.333_nan,9.09,-0.27
1234,Ruprecht_63,128.16357,-48.2995,265.79522,-5.0138,0.222,-2.529,3.229,12.6,1.747_1.21_0.562_nan,8.76,-0.17
1234,Ruprecht_65,129.817,-44.04332,263.06971,-1.54657,0.408,-4.757,4.244,11.53,1.681_1.71_0.071_nan,7.66,0.09
1234,Ruprecht_66,130.12562,-38.07197,258.47924,2.2806,0.222,-3.13,3.085,12.82,1.912_1.54_0.77_nan,9.08,-0.1
1234,Ruprecht_67,130.45814,-43.36195,262.81404,-0.76314,0.624,-4.445,3.644,10.82,1.795_1.26_0.5_nan,8.6,0.01
1234,Ruprecht_68,131.148,-35.90025,257.26628,4.25968,0.301,-2.619,5.61,12.03,1.019_1.09_0.333_nan,9.35,0.13
1234,Ruprecht_71,132.338,-46.8698,266.3848,-1.91188,0.487,-5.194,4.644,11.29,1.123_0.93_0.05_nan,7.33,0.17
1234,Ruprecht_75,140.48428,-56.3155,276.78861,-4.47858,0.202,-6.122,4.995,12.84,1.195_0.39_0.25_nan,9.15,-0.16
123,Ruprecht_76,141.072,-51.6514,273.75163,-0.91865,0.466,-6.571,3.601,11.41,1.503_1.12_0.396_nan,8.19,0.22
1234,Ruprecht_79,145.259,-53.8467,277.10227,-0.81038,0.223,-4.632,2.98,12.76,2.367_1.98_0.697_nan,7.58,0.11
123,Ruprecht_8,105.431,-13.539,226.15664,-3.89499,0.448,-1.02,-1.424,11.32,1.354_1.03_0.458_nan,8.6,-0.09
1234,Ruprecht_82,146.438,-53.99988,277.72902,-0.47465,0.43,-6.443,4.348,11.35,1.131_0.95_0.5_nan,8.61,0.07
1234,Ruprecht_83,147.31552,-54.61005,278.51297,-0.61575,0.218,-4.639,2.923,12.46,2.579_2.38_1.249_nan,8.05,0.15
1234,Ruprecht_84,147.285,-65.25167,285.32122,-8.81856,0.49,-6.963,3.997,11.19,0.723_0.45_0.167_nan,8.54,0.15
1234,Ruprecht_85,150.36,-55.11025,280.19916,0.07495,0.17,-4.443,3.243,13.18,3.081_2.61_0.167_nan,8.35,0.01
1234,Ruprecht_91,161.91,-57.4765,286.87489,1.484,0.926,-11.179,2.442,9.99,0.309_0.19_0.01_nan,8.14,0.06
1234,Ruprecht_93,166.037,-61.371,290.44356,-1.1282,0.436,-6.411,3.104,11.51,0.903_0.7_0.167_nan,8.45,0.09
123,Ruprecht_94,172.7035,-63.4584,294.06932,-1.98249,0.37,-6.364,0.769,11.76,1.194_0.82_0.51_nan,7.15,0.12
1234,Ruprecht_96,177.67272,-62.13976,295.90006,-0.10023,0.274,-5.48,0.806,12.23,1.647_1.39_0.042_nan,7.87,0.04
1234,Ruprecht_97,179.36702,-62.7078,296.7903,-0.48137,0.198,-6.486,0.434,12.53,1.708_1.4_0.208_nan,8.25,-0.29
1234,Ruprecht_98,179.715,-64.5779,297.32521,-2.28003,2.05,-4.114,-8.645,8.42,0.698_0.36_0.16_nan,8.69,-0.05
1234,SAI_108,144.72,-52.9492,276.2684,-0.34831,0.256,-4.931,3.681,12.55,1.928_1.55_0.799_nan,8.08,0.13
1234,SAI_109,145.902,-50.7968,275.40501,1.75402,0.082,-4.43,3.825,14.27,2.281_1.78_0.625_nan,9.0,-0.17
1234,SAI_116,177.322,-62.2255,295.76123,-0.22214,0.206,-7.755,1.339,12.54,2.456_2.14_0.979_nan,8.68,0.28
1234,SAI_118,205.792,-63.153,308.73348,-0.86542,0.516,-4.412,-2.331,11.16,1.112_0.93_0.396_nan,7.39,0.05
1234,SAI_132,299.26045,31.60788,68.12097,1.43059,0.278,-2.394,-4.13,12.47,2.633_2.3_0.939_nan,8.86,0.06
1234,SAI_14,21.504,62.62502,126.89488,0.01963,0.222,-1.886,-1.058,13.01,3.196_2.68_0.833_nan,9.13,-0.01
1234,SAI_149,354.514,60.5463,114.02714,-1.05051,0.305,-3.901,-1.593,12.03,3.222_2.92_1.241_nan,8.45,0.14
1234,SAI_17,35.212,59.1878,134.17018,-1.71907,0.134,-0.123,-0.682,13.68,3.148_2.49_1.049_nan,8.91,-0.36
123,SAI_24,44.8405,60.5613,138.02582,1.49424,0.445,-0.225,0.106,11.43,1.975_1.85_0.5_nan,7.12,0.16
1234,SAI_25,45.109,57.296,139.69314,-1.3168,0.347,0.608,-1.075,10.88,3.311_4.24_0.97_nan,8.46,0.27
1234,SAI_4,5.907,62.71065,119.7505,0.01081,0.316,-3.099,-0.551,11.99,1.769_1.52_0.4_nan,8.02,-0.07
134,SAI_43,77.07207,49.87055,158.60807,5.68737,0.107,0.32,-1.638,11.74,1.538_nan_0.179_nan,8.66,-0.2
1234,SAI_47,80.99659,42.31594,166.37079,3.54947,0.188,0.092,-0.335,12.69,2.018_1.4_0.271_nan,7.8,-0.2
1234,SAI_81,118.029,-28.12042,244.58225,-0.54542,0.212,-2.001,2.948,12.79,1.807_1.53_0.729_nan,8.21,-0.07
1234,SAI_86,122.05756,-36.607,253.58916,-2.11945,0.215,-3.124,2.931,12.58,1.987_1.72_0.708_nan,8.75,-0.11
1234,SAI_91,129.255,-50.04475,267.63057,-5.47697,0.246,-4.085,4.189,12.43,1.631_1.18_0.583_nan,8.72,-0.1
1234,SAI_94,131.171,-46.29284,265.43211,-2.17599,0.206,-4.256,4.483,13.14,2.094_1.67_0.521_nan,9.09,-0.15
12,Sigma_Ori,84.716,-2.58775,206.81921,-17.30421,2.48,1.584,-0.54,7.41,0.166_nan_nan_nan,7.0,-0.09
1234,Skiff_J0058+68.4,14.58958,68.46288,123.57001,5.59971,0.319,-2.063,0.375,11.75,2.683_1.77_0.65_nan,9.02,-0.21
1234,Skiff_J0458+43.0,74.54669,43.02599,162.99216,0.14622,0.362,0.544,-1.109,11.88,1.387_0.91_0.4_nan,8.7,-0.18
123,Skiff_J0507+30.8,76.7895,30.846,173.75885,-5.85432,0.176,0.777,-0.694,13.65,1.698_0.98_0.26_nan,9.21,-0.43
1234,Skiff_J0614+12.9,93.70075,12.86835,197.31843,-2.09455,0.253,0.915,-1.956,12.35,1.928_1.31_0.645_nan,8.48,-0.19
123,Skiff_J0619+18.5,94.835,18.546,192.83859,1.56127,0.644,-0.532,-1.284,10.86,1.12_0.41_0.312_nan,7.92,-0.08
1234,Skiff_J1942+38.6,295.601,38.6434,72.71422,7.55266,0.376,-3.131,-5.898,11.88,0.484_0.28_0.125_nan,9.18,0.08
1234,Skiff_J2330+60.2,352.55929,60.2563,113.01895,-1.04325,0.273,-3.484,-1.86,12.15,3.542_3.75_1.312_nan,7.31,-0.31
1234,Stephenson_1,283.568,36.8844,66.8935,15.35982,2.778,1.16,-3.01,7.68,0.225_0.22_0.031_nan,7.52,0.06
1234,Stock_1,293.955,25.19105,60.22676,2.24079,2.447,6.031,0.302,8.02,0.268_0.39_0.171_nan,8.62,0.29
123,Stock_10,84.809,37.85,171.71383,3.55685,2.754,-3.114,-0.476,7.78,0.467_0.44_0.079_nan,8.37,-0.0
1234,Stock_12,353.923,52.685,111.45911,-8.49125,2.259,8.527,-1.857,8.2,0.417_0.29_0.05_nan,8.24,0.0
123,Stock_14,175.9375,-62.5271,295.21448,-0.67393,0.386,-6.384,0.714,11.8,0.942_0.4_0.312_nan,7.15,0.12
123,Stock_2,33.758,59.522,133.36009,-1.64658,2.641,15.966,-13.698,7.86,0.791_0.5_0.339_nan,8.6,-0.06
123,Stock_20,6.316,62.6148,119.92728,-0.10415,0.344,-3.235,-1.129,12.05,1.483_1.09_0.2_nan,7.28,-0.1
1234,Stock_21,7.59,57.92954,120.12691,-4.82736,0.51,-2.161,-1.787,11.16,1.473_1.21_0.416_nan,8.64,-0.05
123,Stock_23,49.1525,60.377,139.95964,2.39653,1.611,-4.25,-0.874,8.91,0.825_0.61_0.2_nan,8.3,0.05
123,Stock_24,9.943,61.9661,121.5615,-0.8746,0.322,-1.397,0.045,12.08,1.792_1.25_0.55_nan,8.08,0.0
134,Stock_3,18.01889,62.28637,125.32887,-0.48929,0.265,-1.012,-0.498,10.7,2.355_nan_0.708_nan,7.54,-0.1
123,Stock_4,28.1605,57.0491,131.21407,-4.83521,0.728,-1.115,0.341,10.54,0.842_0.56_0.05_nan,7.85,0.02
123,Stock_5,31.1275,64.365,130.73425,2.60586,1.014,-0.729,-2.069,9.86,1.718_1.21_0.489_nan,8.12,0.13
123,Stock_7,37.4315,60.627,134.70085,0.02089,1.44,-3.482,0.484,9.13,1.623_1.46_0.531_nan,7.86,0.33
12,Stock_8,81.956,34.47395,173.29751,-0.21062,0.446,0.097,-2.25,11.71,1.685_1.17_nan_nan,7.08,-0.07
124,Teutsch_1,84.86799,33.347,175.55748,1.20457,0.217,0.654,-0.762,13.36,2.058_1.95_nan_nan,7.56,-0.21
1234,Teutsch_10,86.09869,28.8265,179.9535,-0.28601,0.325,0.87,-1.892,11.83,2.568_1.81_1.02_nan,8.46,-0.3
1234,Teutsch_103,142.145,-46.60552,270.75185,3.19972,0.368,-5.055,3.342,11.8,2.663_2.36_0.937_nan,8.73,-0.03
12,Teutsch_12,96.428,13.6121,197.9145,0.5972,0.227,-0.722,-0.988,12.89,2.0_1.78_nan_nan,8.93,-0.14
1234,Teutsch_126,333.44,55.72152,101.97551,-0.59845,0.436,-1.799,-2.231,11.42,1.354_1.13_0.625_nan,8.04,0.1
12,Teutsch_127,334.747,56.1172,102.80417,-0.67807,0.238,-3.338,-2.42,12.8,2.286_2.08_nan_nan,6.94,-0.15
1234,Teutsch_13,100.98,1.39995,210.82869,-1.03368,0.16,-0.122,0.518,12.42,1.834_1.94_0.625_nan,7.3,-0.2
13,Teutsch_132,77.483,38.81565,167.68328,-0.65142,0.223,-2.032,-0.878,11.21,2.217_nan_0.799_nan,6.95,-0.16
1234,Teutsch_143a,167.17033,-60.7276,290.69452,-0.3208,0.216,-5.602,2.287,12.8,1.888_1.47_0.833_nan,9.0,-0.02
1234,Teutsch_144,320.42675,50.596,92.72198,0.45193,0.348,-1.89,-3.126,11.65,2.398_1.81_1.041_nan,8.8,0.22
123,Teutsch_2,85.346,39.237,170.75436,4.64511,0.157,0.533,-1.366,12.97,1.828_1.2_0.55_nan,8.95,-0.11
