DB,ID,RA_ICRS,DE_ICRS,GLON,GLAT,plx,pmRA,pmDE,distmod,extin,logage,FeH
16,CWNU1784,105.05429,-14.06863,226.464,-4.461,0.482,-1.006,1.277,11.3,1.15,7.7,nan
16,CWNU1785,267.86397,-27.75762,1.672,-0.492,0.333,-0.098,-2.126,12.15,4.4,6.95,nan
16,CWNU1786,250.93684,-45.4964,339.441,0.267,0.419,-0.647,-1.979,11.65,2.95,7.3,nan
16,CWNU1787,93.15666,14.55072,195.587,-1.755,0.422,-0.067,-3.069,11.9,1.65,8.5,nan
16,CWNU1788,299.40814,30.32653,67.093,0.655,0.255,-2.957,-5.297,12.7,2.2,7.05,nan
16,CWNU1789,114.40852,-18.66301,234.733,1.312,0.246,-1.3,0.376,12.8,2.6,8.65,nan
16,CWNU1790,327.2338,53.90519,98.028,0.102,0.642,-4.558,-6.222,10.95,1.8,8.4,nan
16,CWNU1791,104.31501,-1.08794,214.564,0.799,0.314,-0.766,-0.62,12.5,1.3,8.65,nan
16,CWNU1792,288.41348,4.49443,39.471,-2.874,0.394,-1.012,-1.447,11.95,3.1,6.4,nan
16,CWNU1793,351.40916,57.04646,111.431,-3.897,0.36,-2.396,-1.343,12.0,2.1,8.25,nan
16,CWNU1794,119.96501,-27.94408,245.318,1.007,0.308,-2.284,2.126,13.0,0.2,6.6,nan
16,CWNU1795,254.38695,-42.4949,343.335,0.276,0.486,-1.002,-2.52,11.8,5.25,6.75,nan
16,CWNU1796,309.381,47.63959,85.751,3.966,0.428,-2.769,-4.715,11.95,2.6,7.0,nan
16,CWNU1797,262.9896,-35.65808,352.776,-1.148,0.381,-1.171,-2.983,11.75,5.25,8.65,nan
16,CWNU1798,262.84929,-34.01356,354.089,-0.151,0.383,0.076,-1.055,12.1,5,6.4,nan
16,CWNU1799,49.29973,58.52008,141.004,0.859,0.458,0.525,-0.577,12.0,2.95,8.7,nan
16,CWNU1800,192.06484,-63.71558,302.58,-0.846,0.458,-4.538,-1.309,11.5,2.9,7.3,nan
16,CWNU1801,91.74723,32.15708,179.516,5.594,0.805,1.047,-3.685,10.45,1.1,8.75,nan
16,CWNU1802,301.00761,33.78419,70.746,1.327,0.469,-0.713,-3.076,11.45,1.45,7.5,nan
16,CWNU1803,109.20791,-22.80565,236.067,-4.935,0.523,-2.36,3.027,11.5,1.1,7.7,nan
16,CWNU1804,53.06848,55.03367,144.649,-0.908,0.326,-0.839,-0.796,12.55,4.9,6.65,nan
16,CWNU1805,125.95396,-42.69933,260.325,-3.019,0.564,-4.334,3.925,11.4,2.05,7.05,nan
16,CWNU1806,309.94288,36.72641,77.323,-2.986,0.418,-2.429,-5.021,11.75,2.6,6.9,nan
16,CWNU1807,77.24429,40.51336,166.21,0.212,0.378,0.172,-0.826,11.9,1.4,8.8,nan
16,CWNU1808,215.98236,-61.81051,313.624,-0.874,0.336,-5.538,-2.991,12.85,4.05,9.2,nan
16,CWNU1809,113.28452,-18.87089,234.397,0.281,0.293,-1.706,1.286,12.6,1.85,8.9,nan
16,CWNU1810,83.1476,40.85929,168.478,4.087,0.231,0.11,-0.34,13.0,1.8,8.5,nan
16,CWNU1811,274.94729,-14.10899,16.801,0.439,0.593,0.603,-1.185,11.0,2.55,7.5,nan
16,CWNU1812,281.06778,-6.04079,26.74,-1.164,0.552,-0.46,-2.933,11.2,1.35,8.05,nan
16,CWNU1813,295.22714,22.61828,58.554,-0.034,0.234,-2.213,-4.323,12.8,6.3,7.95,nan
16,CWNU1814,68.94219,44.24325,159.438,-2.156,0.355,0.651,-2.039,12.6,1.55,6.5,nan
16,CWNU1815,176.96453,-56.16174,294.117,5.618,0.509,-7.312,1.742,11.65,1.05,9.0,nan
16,CWNU1816,156.25935,-57.31404,284.149,0.119,0.415,-5.839,2.251,11.8,1.4,7.9,nan
16,CWNU1817,168.57017,-62.83339,292.1,-2.023,0.441,-7.512,1.699,11.85,1.65,7.1,nan
16,CWNU1818,316.32994,47.72448,88.796,0.413,0.576,-2.703,-3.564,11.15,2.15,7.45,nan
16,CWNU1819,352.7169,67.36466,115.278,5.698,0.488,-2.979,-0.858,11.35,4.5,9.0,nan
16,CWNU1820,77.27651,37.13912,168.934,-1.78,0.324,0.902,-1.822,12.55,2.05,9.05,nan
16,CWNU1821,158.50767,-59.51484,286.294,-1.157,0.475,-5.548,2.875,11.6,1,8.55,nan
16,CWNU1822,291.16914,8.69119,44.467,-3.339,0.549,-1.018,-4.999,11.2,1.65,8.05,nan
16,CWNU1823,343.66537,64.23337,110.657,4.181,0.366,-3.802,-2.09,12.6,3.9,8.05,nan
16,CWNU1824,94.69067,4.40659,205.258,-5.224,0.725,-1.105,-1.797,10.85,0.4,6.75,nan
16,CWNU1825,78.72358,33.41714,172.641,-3.017,0.449,1.053,-2.639,11.7,1.65,8.75,nan
16,CWNU1826,230.14917,-54.47326,323.562,2.312,0.619,-2.686,-3.841,11.1,1.65,8.1,nan
16,CWNU1827,294.75373,19.85851,55.935,-1.01,0.385,-2.002,-5.073,12.0,3.55,7.05,nan
16,CWNU1828,322.91309,47.73922,91.911,-2.733,0.396,-2.409,-2.903,12.0,2,7.9,nan
16,CWNU1829,202.06525,-45.63959,309.64,16.752,0.313,-6.681,-0.601,13.4,1.95,8.45,nan
16,CWNU1830,236.34501,-56.42426,325.308,-1.306,0.399,-2.556,-2.799,12.25,4.7,6.8,nan
16,CWNU1831,270.46009,-23.91981,6.164,-0.584,0.618,0.074,-0.914,10.85,2.25,7.7,nan
16,CWNU1832,257.69532,-36.01481,350.039,2.177,0.581,1.366,0.443,11.1,3.65,8.15,nan
16,CWNU1833,144.95952,-51.62176,275.5,0.744,0.484,-6.536,4.217,11.45,2.5,8.65,nan
16,CWNU1834,299.21105,24.17191,61.746,-2.4,0.386,-2.132,-4.486,11.9,4.15,7.05,nan
16,CWNU1835,96.60415,8.26722,202.724,-1.742,0.29,0.178,-1.754,12.75,1.55,8.7,nan
16,CWNU1836,308.22341,33.93046,74.24,-3.543,0.352,-3.299,-5.643,11.95,2.95,8.55,nan
16,CWNU1837,146.09078,-54.64542,277.992,-1.098,0.358,-4.907,3.434,11.95,2.1,8.35,nan
16,CWNU1838,92.03782,32.82167,179.047,6.127,0.461,0.028,-1.473,11.7,1.1,7.6,nan
16,CWNU1839,83.64109,29.42489,178.304,-1.785,0.406,1.47,-3.195,11.9,3,8.8,nan
16,CWNU1840,306.74684,42.84619,80.781,2.628,0.453,-1.257,-2.318,12.0,3.8,8.95,nan
16,CWNU1841,272.81421,-20.79834,9.951,-0.962,0.367,0.167,-1.382,11.85,3.85,8.5,nan
16,CWNU1842,251.69542,-48.80688,337.265,-2.281,0.8,0.596,-2.198,10.4,2.2,8.75,nan
16,CWNU1843,149.33124,-55.53511,279.992,-0.618,0.476,-6.465,3.32,11.5,1.9,7.5,nan
16,CWNU1844,346.68205,59.10127,109.836,-1.082,0.26,-3.208,-2.043,12.9,3.65,6.85,nan
16,CWNU1845,106.20705,0.96015,213.604,3.417,0.509,-1.879,-1.452,11.5,0.75,8.8,nan
16,CWNU1846,153.93475,-58.58772,283.809,-1.621,0.32,-5.535,3.044,12.4,2.2,6.9,nan
16,CWNU1847,129.91109,-32.30696,253.784,5.647,0.259,-3.881,2.901,12.75,1.2,8.35,nan
16,CWNU1848,123.37047,-31.58455,249.978,1.537,0.336,-2.027,2.619,12.55,1.4,8.65,nan
16,CWNU1849,237.13134,-54.24907,327.002,0.13,0.498,-1.95,-1.659,11.45,3.25,7.0,nan
16,CWNU1850,205.28787,-52.76715,310.516,9.371,0.513,-7.38,-1.874,11.8,1.7,9.15,nan
16,CWNU1851,254.42438,-41.45771,344.164,0.9,0.608,-0.498,-0.042,10.95,1.95,7.95,nan
16,CWNU1852,295.81923,18.81616,55.525,-2.399,0.37,-3.192,-5.631,12.0,2.95,8.0,nan
16,CWNU1853,275.7501,-14.6484,16.691,-0.501,0.343,-0.801,-2.508,12.6,1.75,6.25,nan
16,CWNU1854,138.72352,-45.3002,268.143,2.444,0.451,-5.558,4.069,11.6,1.2,7.3,nan
16,CWNU1855,145.47461,-55.1267,278.037,-1.694,0.428,-5.776,4.392,11.7,2.55,7.2,nan
16,CWNU1856,255.04951,-42.41968,343.697,-0.061,0.456,-0.208,-1.864,11.5,4.35,8.15,nan
16,CWNU1857,281.92691,-6.22218,26.968,-2.007,0.667,-1.827,1.689,10.85,1.4,9.15,nan
16,CWNU1858,218.35965,-59.91859,315.394,0.462,0.461,-6.099,-2.71,11.75,0.05,6.3,nan
16,CWNU1859,106.88621,-18.47994,231.209,-4.891,0.295,-0.649,2.574,12.6,1.05,7.3,nan
16,CWNU1860,341.18185,57.06231,106.334,-1.669,0.372,-4.274,-3.056,12.1,1.8,8.8,nan
16,CWNU1861,102.4342,0.7708,212.052,-0.027,0.566,-1.244,0.518,11.1,1.25,7.1,nan
16,CWNU1862,145.70696,-55.31267,278.259,-1.748,0.316,-7.253,4.756,12.25,3,7.85,nan
16,CWNU1863,149.94933,-53.28886,278.908,1.382,0.352,-6.151,3.166,12.05,1.55,8.55,nan
16,CWNU1864,270.02275,-23.56813,6.271,-0.062,0.515,0.215,-1.115,11.2,2.95,7.45,nan
16,CWNU1865,112.75399,-20.96363,235.99,-1.165,0.335,-1.922,1.491,12.1,1.3,8.55,nan
16,CWNU1866,190.26374,-62.43454,301.731,0.413,0.437,-4.451,-0.862,11.6,2.55,8.4,nan
16,CWNU1867,138.61095,-44.18801,267.283,3.155,0.529,-3.111,1.439,11.3,1.2,8.85,nan
16,CWNU1868,281.49336,-5.19731,27.684,-1.156,0.263,-0.701,-3.121,12.45,3.3,8.55,nan
16,CWNU1869,111.40363,-17.25387,232.121,-0.514,0.338,-1.569,2.372,12.0,0.25,6.55,nan
16,CWNU1870,300.80273,33.24792,70.201,1.186,0.311,-3.233,-4.888,12.45,3.15,7.55,nan
16,CWNU1871,22.9563,62.16094,127.628,-0.342,0.374,-1.952,-0.197,12.25,0.3,6.0,nan
16,CWNU1872,340.05646,53.23253,103.943,-4.732,0.342,-3.163,-2.685,12.65,0.3,6.9,nan
16,CWNU1873,302.60725,35.97116,73.296,1.402,0.342,-2.104,-6.04,12.1,2.5,9.0,nan
16,CWNU1874,247.14515,-49.9406,334.439,-0.839,0.337,-1.708,-2.428,12.15,3.8,6.85,nan
16,CWNU1875,345.2045,55.63539,107.707,-3.932,0.395,-3.153,-3.097,11.8,1.15,7.5,nan
16,CWNU1876,79.79018,46.18362,162.682,5.024,0.337,0.81,-1.529,11.95,1.75,7.6,nan
16,CWNU1877,275.41346,-14.28808,16.856,-0.044,0.609,0.04,-1.912,11.05,2.65,7.2,nan
16,CWNU1878,298.47949,31.51489,67.697,1.952,0.413,-1.934,-3.964,11.75,2.35,7.4,nan
16,CWNU1879,122.23291,-34.09957,251.559,-0.64,0.288,-2.757,2.991,12.5,1.4,8.0,nan
16,CWNU1880,309.47381,44.87688,83.584,2.247,0.371,-2.473,-2.981,12.15,4,8.0,nan
16,CWNU1881,115.07909,-21.41862,237.443,0.507,0.648,-2.142,0.594,10.95,0.6,8.05,nan
16,CWNU1882,334.02429,52.35704,100.367,-3.574,0.241,-3.679,-3.455,12.85,1.5,6.9,nan
16,CWNU1883,310.88972,43.57508,83.175,0.648,0.545,-3.033,-5.647,11.5,5.8,7.85,nan
16,CWNU1884,276.671,-15.60092,16.264,-1.732,0.438,0.622,0.294,11.55,2.35,8.7,nan
16,CWNU1885,351.51848,62.01288,113.098,0.782,0.524,-2.474,-1.336,11.5,1.3,6.35,nan
16,CWNU1886,282.83031,-30.33618,5.41,-13.292,0.37,-1.723,-5.234,12.65,0.75,9.5,nan
16,CWNU1887,239.46501,-55.80881,327.047,-1.924,0.401,-3.641,-3.728,11.7,2.3,8.1,nan
16,CWNU1888,11.62516,63.23042,122.376,0.364,0.31,-2.555,-0.433,12.5,1.55,6.9,nan
16,CWNU1889,123.58679,-38.49945,255.838,-2.14,0.549,-2.216,1.553,11.2,2.3,9.05,nan
16,CWNU1890,243.52788,-52.65675,330.92,-1.166,0.522,-2.252,-3.436,11.3,2.5,7.45,nan
16,CWNU1891,201.12103,-58.34219,307.269,4.251,0.549,-3.955,-1.274,11.1,0.7,7.5,nan
16,CWNU1892,125.40826,-43.7123,260.932,-3.923,0.618,-4.588,4.136,11.15,2.1,7.95,nan
16,CWNU1893,289.54113,10.68349,45.474,-0.987,0.435,0.917,-1.216,11.55,5.45,8.55,nan
16,CWNU1894,41.90832,63.03902,135.668,3.077,0.149,-0.798,0.408,14.45,3,7.7,nan
16,CWNU1895,301.5743,38.54976,75.022,3.488,0.275,-2.476,-4.786,12.4,1.75,8.7,nan
16,CWNU1896,108.58264,-23.69509,236.597,-5.853,0.39,-2.418,3.977,12.1,0.8,8.6,nan
16,CWNU1897,123.33825,-27.64486,246.671,3.684,0.388,-3.736,2.518,12.2,0.4,8.85,nan
16,CWNU1898,242.76476,-53.13189,330.259,-1.197,0.557,-3.12,-4.606,11.15,2.45,7.8,nan
16,CWNU1899,58.06336,54.50946,147.262,0.413,0.246,-0.225,-0.365,12.95,4.05,6.8,nan
16,CWNU1900,113.90438,-25.99493,240.908,-2.671,0.313,-1.103,1.072,12.35,1.45,8.8,nan
16,CWNU1901,285.58982,0.53834,34.657,-2.184,0.496,-0.606,-2.307,11.4,2.55,8.75,nan
16,CWNU1902,312.64136,48.47879,87.761,2.772,0.321,-2.799,-3.413,12.3,3.55,7.7,nan
16,CWNU1903,144.21743,-53.02201,276.091,-0.604,0.371,-5.025,4.069,12.5,3.25,7.65,nan
16,CWNU1904,309.75508,44.98141,83.788,2.152,0.379,-3.132,-4.469,12.05,3.4,7.05,nan
16,CWNU1905,263.05173,-33.95609,354.229,-0.26,0.416,0.084,-0.481,12.1,6.15,6.65,nan
16,CWNU1906,93.01546,5.61635,203.398,-6.131,0.69,0.789,-3.024,10.65,1,7.6,nan
16,CWNU1907,109.38363,-11.14857,225.813,0.633,0.38,-1.417,0.367,11.9,1.65,8.55,nan
16,CWNU1908,220.52286,-61.15643,315.877,-1.097,0.282,-4.878,-2.64,12.45,3.75,6.95,nan
16,CWNU1909,24.9362,57.4888,129.411,-4.774,0.557,-0.974,-1.681,11.15,1.9,7.6,nan
16,CWNU1910,219.54865,-63.3965,314.551,-2.959,0.319,-6.907,-4.529,12.25,2.2,7.75,nan
16,CWNU1911,307.0043,47.22277,84.461,5.017,0.382,-2.472,-5.188,11.9,2.15,6.85,nan
16,CWNU1912,145.15572,-56.94833,279.101,-3.184,0.386,-5.398,4.097,11.9,1.55,8.1,nan
16,CWNU1913,115.47445,-30.95957,245.922,-3.893,0.289,-1.821,3.544,12.95,1.35,8.95,nan
16,CWNU1914,132.49598,-54.58349,272.457,-6.694,0.469,-5.427,4.615,11.55,0.85,7.9,nan
16,CWNU1915,255.23807,-37.87602,347.368,2.622,0.776,1.267,-0.83,10.7,1.5,7.55,nan
16,CWNU1916,328.84432,48.27243,95.274,-4.916,0.456,-3.061,-3.184,11.8,1.2,9.15,nan
16,CWNU1917,274.5056,-19.70566,11.669,-1.835,0.417,0.606,-1.079,12.1,4.95,6.7,nan
16,CWNU1918,296.55531,24.89428,61.133,0.046,0.261,-2.588,-5.105,13.6,4.2,6.4,nan
16,CWNU1919,286.15928,3.5695,37.614,-1.303,0.333,-1.027,-2.753,12.6,4.35,6.75,nan
16,CWNU1920,260.07714,-40.64907,347.356,-2.038,0.388,-0.468,-1.126,12.4,5.95,6.2,nan
16,CWNU1921,94.10201,13.24616,197.172,-1.571,0.488,0.431,-2.411,11.55,1.65,7.5,nan
16,CWNU1922,257.04151,-42.45633,344.561,-1.251,0.454,-1.005,-4.145,11.6,3.4,9.0,nan
16,CWNU1923,320.6983,50.81172,92.996,0.484,0.579,-2.35,-3.299,11.35,0.55,6.9,nan
16,CWNU1924,120.74066,-22.22069,240.817,4.619,0.611,-1.369,0.778,10.95,0.2,8.85,nan
16,CWNU1925,119.95778,-25.4181,243.164,2.328,0.332,-2.717,2.866,12.35,0.6,7.55,nan
16,CWNU1926,130.1065,-33.0989,254.517,5.298,0.249,-4.399,3.592,12.8,0.9,9.0,nan
16,CWNU1927,104.26304,-7.43564,220.19,-2.143,0.518,-1.534,0.376,11.35,1.4,8.8,nan
16,CWNU1928,148.15353,-54.49251,278.816,-0.218,0.383,-5.876,3.462,12.0,1.25,6.95,nan
16,CWNU1929,278.77273,-8.11225,23.855,-0.089,0.452,0.344,-0.474,11.5,3.9,7.55,nan
16,CWNU1930,83.46738,29.22614,178.389,-2.02,0.616,0.987,-1.821,10.95,2.3,7.55,nan
16,CWNU1931,71.35292,45.81604,159.389,0.162,0.418,1.809,-1.355,11.65,2.95,9.1,nan
16,CWNU1932,266.09524,-33.04136,356.359,-1.916,0.393,0.068,-0.821,11.95,2.7,6.65,nan
16,CWNU1933,143.43412,-56.22571,277.911,-3.28,0.274,-5.146,4.478,12.4,4.85,8.55,nan
16,CWNU1934,254.9395,-42.40171,343.661,0.014,0.601,0.34,-0.893,11.25,3.4,8.85,nan
16,CWNU1935,63.58185,44.81657,156.354,-4.49,0.701,1.258,-1.26,10.6,1.75,8.7,nan
16,CWNU1936,285.84378,3.0064,36.969,-1.281,0.511,-0.179,-2.437,11.35,3.1,7.3,nan
16,CWNU1937,78.54187,42.38829,165.271,2.104,0.439,2.163,-2.343,11.6,1.4,8.45,nan
16,CWNU1938,219.32251,-60.25501,315.705,-0.035,0.339,-2.477,-1.288,12.55,5.8,6.35,nan
16,CWNU1939,263.94314,-35.6792,353.179,-1.81,0.764,1.208,-2.101,10.5,2.5,7.4,nan
16,CWNU1940,219.08414,-60.76698,315.395,-0.459,0.283,-5.148,-3.502,12.75,4.25,6.65,nan
16,CWNU1941,179.97208,-63.2067,297.161,-0.914,0.413,-5.961,0.322,11.75,0.95,7.5,nan
16,CWNU1942,81.09461,30.06713,176.548,-3.276,0.325,0.892,-1.706,12.35,1.3,9.05,nan
16,CWNU1943,113.1661,-21.78859,236.898,-1.226,0.319,-1.97,1.579,12.25,1.85,7.25,nan
16,CWNU1944,127.94844,-52.11099,268.82,-7.36,0.272,-4.629,6.577,13.4,0 1.30,10.1,nan
16,CWNU1945,255.71537,-27.61258,355.809,8.537,0.502,-2.654,-3.762,11.95,1.4,9.2,nan
16,CWNU1946,82.32425,28.31694,178.603,-3.356,0.244,0.432,-0.275,12.25,1.55,9.4,nan
16,CWNU1947,285.34793,-29.39409,7.197,-14.92,0.53,-1.207,-2.867,11.85,0.5,9.5,nan
16,CWNU1948,256.36247,-27.92854,355.898,7.889,0.404,-0.755,-3.018,12.5,2,9.25,nan
16,CWNU1949,153.59983,-47.48661,277.383,7.444,0.271,-5.425,3.563,12.95,0.5,9.5,nan
16,CWNU1950,255.4821,-28.00427,355.367,8.467,0.451,-2.658,-2.354,12.1,1.05,9.45,nan
16,CWNU1951,201.63712,-47.46941,309.062,14.984,0.507,-3.607,-4.82,12.4,0.5,9.45,nan
16,CWNU1952,285.19437,-29.15509,7.37,-14.703,0.377,-0.982,-3.625,11.85,0.55,9.65,nan
16,CWNU1953,100.76345,-5.33032,216.731,-4.288,0.261,-0.258,0.521,13.2,1.1,8.9,nan
16,CWNU1954,248.24963,-48.57389,335.928,-0.426,0.334,-3.327,-3.741,12.05,5.1,8.55,nan
16,CWNU1955,132.87958,-49.44246,268.606,-3.263,0.287,-2.773,3.472,13.1,2.6,9.25,nan
16,CWNU1956,96.78414,2.92944,207.543,-4.058,0.373,-0.189,0.025,12.6,1.85,8.9,nan
16,CWNU1957,124.47096,-34.7442,253.116,0.543,0.268,-2.766,2.888,12.55,1.25,7.25,nan
16,CWNU1958,244.23198,-51.96294,331.711,-0.963,0.319,-3.7,-4.347,13.0,1.8,6.65,nan
16,CWNU1959,316.62696,43.35735,85.697,-2.672,0.402,-1.239,-2.574,11.8,2.4,8.3,nan
16,CWNU1960,42.01079,55.96475,138.78,-3.277,0.42,0.106,-1.744,11.85,2.8,7.3,nan
16,CWNU1961,203.51743,-62.93042,307.76,-0.459,0.352,-5.751,-2.08,12.0,2.65,8.5,nan
16,CWNU1962,108.46961,-10.5203,224.839,0.131,0.332,-0.563,0.213,12.5,1.5,8.8,nan
16,CWNU1963,111.76761,-27.49111,241.312,-5.062,0.362,-1.523,2.975,12.5,1.1,9.05,nan
16,CWNU1964,281.14753,-10.92322,22.425,-3.457,0.505,0.667,-1.75,11.25,1.9,7.4,nan
16,CWNU1965,330.16337,53.08866,98.889,-1.619,0.385,-4.113,-3.888,11.9,2.8,7.4,nan
16,CWNU1966,104.17998,0.47981,213.107,1.394,0.258,-0.903,-0.031,12.8,1.55,8.9,nan
16,CWNU1967,300.90663,28.81551,66.496,-1.249,0.438,-2.334,-5.359,11.9,3.9,6.45,nan
16,CWNU1968,276.94096,-14.10185,17.713,-1.266,0.49,-0.562,-0.783,11.45,2.65,8.6,nan
16,CWNU1969,103.82319,-0.5299,213.843,0.616,0.243,-0.597,0.384,12.75,1.8,7.5,nan
16,CWNU1970,188.00183,-60.8555,300.567,1.927,0.313,-5.375,-0.118,12.35,1.5,7.25,nan
16,CWNU1971,89.7297,23.42768,186.259,-0.241,0.365,0.167,-3.072,12.0,2.9,8.15,nan
16,CWNU1972,122.56289,-24.58065,243.715,4.772,0.483,-1.059,1.41,11.5,0.35,8.55,nan
16,CWNU1973,103.51358,-7.75529,220.137,-2.95,0.206,-0.768,1.369,14.15,2.35,6.85,nan
16,CWNU1974,114.38792,-34.77425,248.825,-6.544,0.442,-3.655,3.704,11.75,1.75,7.3,nan
16,CWNU1975,300.66725,33.10661,70.021,1.207,0.255,-2.517,-4.785,12.6,3.4,8.25,nan
16,CWNU1976,303.12276,36.10564,73.637,1.127,0.253,-2.976,-4.188,12.7,2.8,8.65,nan
16,CWNU1977,186.12408,-61.69082,299.743,1.014,0.327,-6.863,-0.408,12.15,1.65,8.8,nan
16,CWNU1978,100.965,5.63993,207.05,0.89,0.429,-0.868,-0.633,12.0,1.3,7.45,nan
16,CWNU1979,304.32365,38.02634,75.767,1.396,0.262,-2.823,-4.967,12.65,2.75,6.95,nan
16,CWNU1980,280.67598,-14.50081,19.018,-4.666,0.587,0.929,-0.363,11.0,2.2,8.65,nan
16,CWNU1981,206.26836,-61.48708,309.288,0.721,0.338,-4.764,-1.926,12.2,1.15,6.4,nan
16,CWNU1982,331.09178,54.55376,100.205,-0.773,0.184,-2.747,-2.139,14.45,3.1,6.35,nan
16,CWNU1983,133.38412,-44.77094,265.231,-0.013,0.357,-3.637,3.516,12.55,1,6.1,nan
16,CWNU1984,187.16307,-64.59366,300.49,-1.83,0.449,-9.504,-0.095,11.65,1.9,8.9,nan
16,CWNU1985,298.36603,38.1738,73.384,5.438,0.27,-2.185,-4.453,13.2,0.7,9.4,nan
16,CWNU1986,89.0828,11.29508,196.505,-6.807,0.401,1.276,-1.638,11.7,0.45,9.7,nan
16,CWNU1987,323.75992,60.06275,100.643,5.989,0.596,-2.961,-3.598,11.0,1.95,8.9,nan
16,CWNU1988,202.21988,-63.2663,307.128,-0.7,0.291,-8.596,-1.809,12.45,2.25,9.1,nan
16,CWNU1989,325.09699,56.07655,98.501,2.55,0.42,-2.644,-2.827,11.7,2.75,7.45,nan
16,CWNU1990,304.68367,36.15989,74.384,0.11,0.625,-0.646,-3.217,11.2,1.2,6.5,nan
16,CWNU1991,87.47184,19.94106,188.211,-3.812,0.617,0.412,-0.791,10.85,2.15,6.95,nan
16,CWNU1992,299.81128,23.15467,61.163,-3.399,0.382,-2.094,-6.846,11.9,2.55,7.75,nan
16,CWNU1993,312.25081,55.47318,93.068,7.36,0.755,-1.417,-3.976,10.5,1.9,8.35,nan
16,CWNU1994,278.68213,-11.60232,20.715,-1.616,0.506,0.334,-0.1,11.3,1.3,6.65,nan
16,CWNU1995,276.64797,-16.17413,15.746,-1.979,0.533,-0.888,-1.549,11.15,0.25,6.3,nan
16,CWNU1996,38.62576,56.92917,136.675,-3.167,0.376,-2.248,-0.085,11.85,2,8.2,nan
16,CWNU1997,347.33946,58.98868,110.104,-1.317,0.271,-3.154,-1.987,12.75,3.95,6.75,nan
16,CWNU1998,267.46595,-33.36295,356.677,-3.064,0.654,0.02,-2.017,10.85,2.25,8.3,nan
16,CWNU1999,96.71037,4.28061,206.308,-3.499,0.427,0.358,-2.243,11.7,1.75,8.55,nan
16,CWNU2000,325.18887,53.78881,97.033,0.794,0.741,-2.485,-2.873,10.55,1.55,7.6,nan
16,CWNU2001,331.85012,58.58716,102.917,2.242,0.448,-4.519,-3.46,11.5,4.3,8.6,nan
16,CWNU2002,133.64219,-42.09883,263.305,1.849,0.345,-5.744,4.867,12.5,3.55,8.95,nan
16,CWNU2003,313.74098,48.06235,87.909,1.943,0.281,-2.458,-3.238,13.0,2.1,6.0,nan
16,CWNU2004,15.45408,63.13713,124.104,0.289,0.298,-1.483,-0.119,12.3,2.3,8.6,nan
16,CWNU2005,301.13954,23.6696,62.245,-4.164,0.534,-2.251,-4.966,11.65,0.95,6.55,nan
16,CWNU2006,113.64565,-17.14364,233.052,1.418,0.606,-3.251,0.986,11.0,0.8,7.7,nan
16,CWNU2007,333.33775,56.47364,102.354,0.054,0.344,-2.852,-2.342,12.4,3.3,7.05,nan
16,CWNU2008,282.14988,-29.16,6.263,-12.272,0.322,-2.53,-3.79,13.1,1.1,9.35,nan
16,CWNU2009,112.37718,-21.16264,235.996,-1.569,0.277,-1.547,3.658,12.5,1.75,8.2,nan
16,CWNU2010,49.81034,51.74376,144.862,-4.722,0.544,1.023,-0.814,11.1,1.55,8.9,nan
16,CWNU2011,297.80289,28.44214,64.757,0.881,0.388,-1.327,-4.229,11.9,2.1,8.3,nan
16,CWNU2012,102.46227,-0.17214,212.904,-0.432,0.176,-0.34,0.509,14.5,2.95,6.35,nan
16,CWNU2013,133.79921,-48.25715,268.083,-2.039,0.624,-7.014,5.119,10.95,2.7,7.45,nan
16,CWNU2014,97.08623,7.96906,203.21,-1.458,0.57,-0.074,-1.469,11.25,1.05,7.65,nan
16,CWNU2015,134.3461,-48.33599,268.379,-1.813,0.427,-4.401,3.599,12.1,3.55,6.15,nan
16,CWNU2016,111.31923,-8.07112,223.989,3.762,0.488,-2.842,2.579,11.6,0.1,8.7,nan
16,CWNU2017,90.12761,27.61369,182.805,2.152,0.537,-0.222,-2.234,11.25,0.85,7.45,nan
16,CWNU2018,354.37125,58.37466,113.346,-3.114,0.393,-0.007,-0.792,11.9,0.05,6.35,nan
16,CWNU2019,272.87999,-20.91079,9.882,-1.07,0.356,-0.191,-1.572,11.85,3.9,8.45,nan
16,CWNU2020,87.70411,33.26281,176.865,3.184,0.395,0.038,-2.252,11.75,1.2,8.65,nan
16,CWNU2021,57.93373,54.37871,147.286,0.264,0.349,-0.013,-0.824,12.2,3.9,8.35,nan
16,CWNU2022,98.43717,7.99047,203.81,-0.262,0.292,-0.156,-0.478,12.75,2,6.85,nan
16,CWNU2023,216.35661,-60.21972,314.354,0.551,0.433,-5.741,-2.831,11.75,3.15,6.95,nan
16,CWNU2024,287.8438,10.53054,44.563,0.419,0.34,-0.512,-3.045,12.1,4.15,8.95,nan
16,CWNU2025,265.78254,-44.97159,345.99,-7.896,0.48,-0.295,-3.709,11.9,1.05,9.25,nan
16,CWNU2026,149.1945,-55.33674,279.809,-0.509,0.237,-4.156,2.868,13.75,3.95,8.35,nan
16,CWNU2027,109.51629,-16.70848,230.79,-1.85,0.264,-1.598,2.297,12.6,2.9,7.05,nan
16,CWNU2028,240.50846,-54.0217,328.668,-0.961,0.333,-3.249,-4.183,12.75,3.9,6.5,nan
16,CWNU2029,283.77877,-5.63399,28.33,-3.381,0.425,-0.495,-2.55,11.5,1.6,9.5,nan
